policy_name,workload_name,cache_size,hit_rate,cost_weighted_hit_rate,dollar_savings,latency_p50,latency_p95,latency_p99,throughput,memory_overhead_bytes,n_queries,n_evictions,run_id,seed,cpu_percent_mean,cpu_percent_p95,rss_mean_mb,rss_peak_mb,gpu_utilization,grid_regime
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0854,0.18354779646218247,55.876361686449414,0.005999987479299307,0.013900003978051245,0.02239999594166875,139593.25318154748,56,10000,9049,1,43,0.0,0.0,95.4375,95.4375,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1244,0.12760636093601424,37.19709639362063,0.000600004568696022,0.001200009137392044,0.0018999999156221747,815820.3890211213,56,10000,8626,2,44,0.0,0.0,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1308,0.1218318350039284,35.513829226155806,0.017600003047846258,0.05329999839887023,0.08020199951715773,56478.85939923716,56,10000,8559,2,44,66.8,100.2,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.1253,0.12749400989462867,37.1643462040087,0.0008999923011288047,0.001500011421740055,0.0023000029614195228,625226.6445511377,56,10000,8618,2,44,0.0,0.0,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.1254,0.12376109248943742,36.07620539714134,0.0022000021999701858,0.005399997462518513,0.008499992109136656,344451.065689989,56,10000,8610,2,44,0.0,0.0,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0903,0.20491406623282463,59.73219687608794,0.005299996701069176,0.011500000255182385,0.01829999397159554,160823.9331951073,56,10000,9001,2,44,0.0,0.0,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1184,0.11287029544707304,35.850028856241416,0.0008999923011288047,0.0015999976312741637,0.0023000029614195228,611658.205480226,56,10000,8697,3,45,0.0,0.0,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1228,0.09280576019993945,29.47710173004184,0.013700002455152571,0.0500050016853492,0.07920300631667493,57849.14562502283,56,10000,8647,3,45,66.8,100.2,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.118,0.11585628024601549,36.79844172946351,0.0008999923011288047,0.0016999983927235007,0.0030010081536602446,578737.1956936525,56,10000,8702,3,45,0.0,0.0,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.1177,0.11937967905274399,37.91754882839455,0.0022000021999701858,0.00549999822396785,0.008800008799880743,338117.69880514103,56,10000,8711,3,45,0.0,0.0,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0871,0.18347785098256253,58.2765042489893,0.005700014298781753,0.013500000932253897,0.022002992918714947,141085.11381201065,56,10000,9042,3,45,40.05,76.09499999999998,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1208,0.12331767528722178,37.8423611344931,0.000900006853044033,0.0017999991541728377,0.0027999923622701317,541961.358152729,56,10000,8676,4,46,0.0,0.0,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1166,0.1136203796857031,34.86656256120759,0.014500008546747267,0.047604998690076096,0.07490000280085951,61690.162391501566,56,10000,8716,4,46,66.8,100.2,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.121,0.12521652103556763,38.425057867789754,0.0009999930625781417,0.0017999991541728377,0.002900007530115545,545283.029073719,56,10000,8669,4,46,0.0,0.0,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.1255,0.12462991033233553,38.24504527814788,0.0021999876480549574,0.005199995939619839,0.00729999752365984,368620.1076457441,56,10000,8624,4,46,0.0,0.0,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0928,0.202186491493204,62.04474913901304,0.0048000074457377195,0.012100004823878407,0.022199994418770075,155481.33911361062,56,10000,8988,4,46,0.0,0.0,95.45703125,95.45703125,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1198,0.11828297297692286,38.17968073882252,0.0008999923011288047,0.0016999983927235007,0.0025999906938523054,598386.7495433633,56,10000,8678,5,47,0.0,0.0,95.4609375,95.4609375,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1217,0.11166288519405393,36.04283186149317,0.01410000550094992,0.04801000104635008,0.07720000576227903,60874.35047045173,56,10000,8660,5,47,66.36666666666667,100.07000000000001,95.4609375,95.4609375,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.1218,0.12096532544464778,39.045497333293056,0.000600004568696022,0.0012999953469261527,0.0020000006770715117,812823.0975538335,56,10000,8660,5,47,0.0,0.0,95.4609375,95.4609375,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.1244,0.1233734364288858,39.82279355985812,0.0015999976312741637,0.004699992132373154,0.008000002708286047,409713.48724557477,56,10000,8631,5,47,0.0,0.0,95.4609375,95.4609375,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0882,0.1879443083825283,60.665144865133826,0.0041000021155923605,0.00960000033956021,0.015300000086426735,193406.01535699135,56,10000,9027,5,47,0.0,0.0,95.4609375,95.4609375,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1227,0.11802945547624279,34.29566533730853,0.000800006091594696,0.001500011421740055,0.0023999891709536314,644940.7619698826,56,10000,8645,6,48,0.0,0.0,95.47265625,95.47265625,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1254,0.12990467788977192,37.746233265942884,0.014599994756281376,0.05040000542066991,0.07960099494084719,59009.82690625071,56,10000,8623,6,48,66.36666666666667,100.07000000000001,95.47265625,95.47265625,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.1237,0.11999211489965246,34.86595273281313,0.0009999930625781417,0.0017999991541728377,0.002700006007216871,543009.0300781977,56,10000,8633,6,48,0.0,0.0,95.47265625,95.47265625,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.1265,0.12028504097742125,34.951067882173035,0.0022000021999701858,0.005800000508315861,0.009201011707773453,323226.0546371344,56,10000,8612,6,48,0.0,0.0,95.47265625,95.47265625,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0936,0.20795814375556923,60.4261273055221,0.005699999746866524,0.012500007869675756,0.019099999917671084,148725.20192272184,56,10000,8970,6,48,63.0,119.69999999999999,95.47265625,95.47265625,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1265,0.1246718640757643,37.79471660641175,0.000900006853044033,0.0018999853637069464,0.003999986802227795,532045.0748767903,56,10000,8599,7,49,0.0,0.0,95.47265625,95.47265625,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1249,0.1263275290751446,38.29663730769127,0.01990000600926578,0.06270499725360416,0.10140300073544502,46652.779688052535,56,10000,8621,7,49,59.666666666666664,97.02,95.47265625,95.47265625,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.1261,0.12717687100464842,38.55411831806609,0.0011999945854768157,0.0021999876480549574,0.0032999960239976645,421948.0497179008,56,10000,8607,7,49,0.0,0.0,95.47265625,95.47265625,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.1211,0.12238823608219333,37.10242670209915,0.0030999945010989904,0.007299997378140688,0.0109999964479357,255588.44127657334,56,10000,8656,7,49,0.0,0.0,95.47265625,95.47265625,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.089,0.200787040404728,60.869301558891586,0.00859999272506684,0.01899998533190228,0.03090001700911671,98158.35299331059,56,10000,9014,7,49,50.1,95.19,95.47265625,95.47265625,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1281,0.12488902001014685,36.45596335722306,0.0009999930625781417,0.0017999991541728377,0.0025999906938523054,545753.2213416535,56,10000,8596,8,50,0.0,0.0,95.4765625,95.4765625,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1269,0.12924860836933633,37.72855716460721,0.02400000812485814,0.07270001515280455,0.11530299030710017,38705.32244686078,56,10000,8603,8,50,69.8,100.00500000000001,95.4765625,95.4765625,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.128,0.12524971147914715,36.561251676212756,0.0013999961083754897,0.0026999914553016424,0.010301005677320086,310064.0592351178,56,10000,8593,8,50,0.0,0.0,95.55078125,95.55078125,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.1281,0.12558173741865064,36.65817233011174,0.0025000044843181968,0.006999995093792677,0.01309999788645655,260170.047203448,56,10000,8589,8,50,0.0,0.0,95.55078125,95.55078125,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0942,0.20634488136111653,60.23348916694378,0.007299997378140688,0.017799990746425465,0.03210099705029281,107023.41136323693,56,10000,8972,8,50,50.1,95.19,95.55078125,95.55078125,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1187,0.12487082803817659,38.18955785029602,0.00100000761449337,0.001800013706088066,0.0025999908393714577,521566.7868088565,56,10000,8685,9,51,0.0,0.0,95.61328125,95.61328125,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1264,0.11793325674334972,36.06782305869727,0.02200000744778663,0.0720000098226592,0.11779999491409399,40943.92115797574,56,10000,8609,9,51,75.15,100.20000000000002,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.1177,0.12217567551897994,37.36529261025321,0.0013999961083754897,0.0025999906938523054,0.011601001024246237,351508.6751922321,56,10000,8698,9,51,0.0,0.0,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.117,0.12013350565767923,36.74073069067957,0.0028999929782003164,0.007499998901039362,0.01260099408682438,249077.1690788017,56,10000,8701,9,51,0.0,0.0,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0874,0.1970683466347426,60.269905649771076,0.008100003469735384,0.019905005319742413,0.03700000524986535,95574.33484475035,56,10000,9039,9,51,50.4,95.75999999999999,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1266,0.1202159446578732,34.36833650842423,0.00100000761449337,0.0020000006770715117,0.003000008291564882,488483.9899375854,56,10000,8612,10,52,0.0,0.0,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1218,0.12203398727360494,34.88809368857156,0.019500002963468432,0.07090501458151259,0.11079999967478216,43165.7595382113,56,10000,8657,10,52,66.8,100.2,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.1262,0.12103142318519608,34.601472308522865,0.001100008375942707,0.0022000021999701858,0.0033999967854470015,448766.56508156453,56,10000,8615,10,52,0.0,0.0,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.1269,0.12288834107454942,35.132343475999306,0.0018999999156221747,0.005599998985417187,0.0092999980552122,341651.40628339385,56,10000,8615,10,52,0.0,0.0,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0851,0.19868666809267194,56.80220114045686,0.004899993655271828,0.012499993317760527,0.019899991602869704,153580.10587900272,56,10000,9063,10,52,0.0,0.0,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1245,0.13046578029497793,41.32510014465808,0.000900006853044033,0.0016999983927235007,0.0023000029614195228,596904.4533516339,56,10000,8642,11,53,0.0,0.0,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1085,0.133281544010763,42.21699468800442,0.010899995686486363,0.04329999501351267,0.07000100900768305,67369.05644743984,56,10000,8810,11,53,50.1,95.19,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.1245,0.1317500949490475,41.73190744368068,0.000800006091594696,0.0017999991541728377,0.0029999937396496534,599746.9069377778,56,10000,8643,11,53,0.0,0.0,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.1233,0.13067293565753338,41.390716707742676,0.0020999868866056204,0.006100002792663872,0.009899988217512146,310487.6519098779,56,10000,8655,11,53,0.0,0.0,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0895,0.19977188348997466,63.27784245527526,0.006099988240748644,0.014499993994832039,0.024900986027205384,131317.176934836,56,10000,9019,11,53,50.1,95.19,95.6171875,95.6171875,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1255,0.12311061278304869,36.58372575108448,0.0009999930625781417,0.0017999991541728377,0.0034999975468963385,520085.71008138225,56,10000,8625,12,54,0.0,0.0,95.6328125,95.6328125,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1287,0.1318791779003735,39.18940510098783,0.014700010069645941,0.055104997591115465,0.09429999059648253,54867.095433133574,56,10000,8586,12,54,67.0,100.74,95.6328125,95.6328125,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.125,0.12345277778556997,36.685403992552715,0.000800006091594696,0.0017999991541728377,0.0026999914553016424,586806.2482372036,56,10000,8627,12,54,0.0,0.0,95.6328125,95.6328125,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.1239,0.12094883670969968,35.9413292816426,0.0026999914553016424,0.006800008122809231,0.01190100330859425,261895.28380031293,56,10000,8638,12,54,0.0,0.0,95.6328125,95.6328125,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0925,0.20824545059963814,61.88251590521822,0.007400012691505253,0.016000005416572094,0.02420200951746669,114536.64773203568,56,10000,8985,12,54,50.1,95.19,95.6328125,95.6328125,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1184,0.1241369371901373,39.723109316963246,0.000900006853044033,0.001700012944638729,0.002900007530115545,561781.9722507906,56,10000,8699,13,55,0.0,0.0,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1256,0.12160913302737666,38.914226454520644,0.012999997125007212,0.05060500625404522,0.0815009950019885,58686.1348130919,56,10000,8619,13,55,75.39999999999999,123.42,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.1181,0.12286949730236775,39.31753580794848,0.000700005330145359,0.0012999953469261527,0.0017999991541728377,759019.0438289938,56,10000,8703,13,55,0.0,0.0,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.1205,0.12540677448617044,40.12944998289913,0.0020000006770715117,0.005399997462518513,0.008899995009414852,335405.0183365665,56,10000,8672,13,55,0.0,0.0,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0895,0.18883673347062965,60.42667377255095,0.0053000112529844046,0.01309999788645655,0.021501003502635306,145351.3724096479,56,10000,9015,13,55,0.0,0.0,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1207,0.11971360533017728,37.73355815888964,0.0009999930625781417,0.0018999999156221747,0.0036009983159601905,516035.81285773695,56,10000,8678,14,56,0.0,0.0,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.129,0.11433998611205907,36.03980102300396,0.013999990187585354,0.05129999772179872,0.0783010140003171,59578.70704491949,56,10000,8586,14,56,60.29999999999999,98.72999999999999,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,50000,0.1199,0.11780729934423358,37.132693223021626,0.000700005330145359,0.001500011421740055,0.0022010022075847012,677717.9880111386,56,10000,8683,14,56,0.0,0.0,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,50000,0.12,0.12487935237710679,39.36179428202553,0.0017999991541728377,0.0047000066842883825,0.007701000431552551,406210.1407239564,56,10000,8681,14,56,0.0,0.0,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000,0.0852,0.18776473740729013,59.183178216090674,0.005200003215577453,0.012799995602108538,0.021100000594742596,149193.3859630745,56,10000,9064,14,56,0.0,0.0,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,50000,0.1155,0.1174725233707589,37.1924465514838,0.000700005330145359,0.0015999976312741637,0.0028999929782003164,673881.693380273,56,10000,8717,15,57,0.0,0.0,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,50000,0.1102,0.1299573934217409,41.14522502894819,0.0109999964479357,0.0408000050811097,0.06381000552210048,73283.48101833537,56,10000,8788,15,57,41.55,78.945,95.63671875,95.63671875,N/A (GPTCache eviction path is CPU-only),stress
